115:   java -Xmx5120M -Xms5120M -XX:NewRatio=1 -XX:MetaspaceSize=512m -XX:MaxMetaspaceSize=512m -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=/data/log -XX:+PrintCommandLineFlags -XX:+PrintGCDetails -XX:+PrintGCDateStamps -XX:+PrintGCTimeStamps -Xloggc:/data/log/gc-%t.log -XX:+UseGCLogFileRotation -XX:NumberOfGCLogFiles=5 -XX:GCLogFileSize=20m -XX:ErrorFile=/data/log/hs_err_%p.log -XX:+UseConcMarkSweepGC -XX:CMSInitiatingOccupancyFraction=80 -XX:+UseCMSInitiatingOccupancyOnly -XX:AutoBoxCacheMax=20000 -XX:-Us
Address           Kbytes     RSS   Dirty Mode  Mapping
00000006a0800000 5265152 3407216 3407216 rw---   [ anon ]
00007f87227ee000       0       0       0 -----   [ anon ]
00007f87227f1000    1016      88      88 rw---   [ anon ]
00007f87227f1000       0       0       0 rw---   [ anon ]
00007f87228ef000      12       0       0 -----   [ anon ]
00007f87228ef000       0       0       0 -----   [ anon ]
00007f87228f2000    3064    2204    2204 rw---   [ anon ]
00007f87228f2000       0       0       0 rw---   [ anon ]
00007f8722bf0000      12       0       0 -----   [ anon ]
00007f8722bf0000       0       0       0 -----   [ anon ]
00007f8722bf3000    1016      88      88 rw---   [ anon ]
00007f8722bf3000       0       0       0 rw---   [ anon ]
00007f8722cf1000      12       0       0 -----   [ anon ]
00007f8722cf1000       0       0       0 -----   [ anon ]
00007f8722cf4000    1016      92      92 rw---   [ anon ]
00007f8722cf4000       0       0       0 rw---   [ anon ]
00007f8722df2000      12       0       0 -----   [ anon ]
00007f8722df2000       0       0       0 -----   [ anon ]
00007f8722df5000    1016      88      88 rw---   [ anon ]
00007f8722df5000       0       0       0 rw---   [ anon ]
00007f8722ef3000      12       0       0 -----   [ anon ]
00007f8722ef3000       0       0       0 -----   [ anon ]
00007f8722ef6000    1016      92      92 rw---   [ anon ]
00007f8722ef6000       0       0       0 rw---   [ anon ]
00007f8722ff4000      12       0       0 -----   [ anon ]
00007f8722ff4000       0       0       0 -----   [ anon ]
00007f8722ff7000    1016     100     100 rw---   [ anon ]
00007f8722ff7000       0       0       0 rw---   [ anon ]
00007f87230f5000      12       0       0 -----   [ anon ]
00007f87230f5000       0       0       0 -----   [ anon ]
00007f87230f8000    1016      24      24 rw---   [ anon ]
00007f87230f8000       0       0       0 rw---   [ anon ]
00007f87231f6000      12       0       0 -----   [ anon ]
00007f87231f6000       0       0       0 -----   [ anon ]
00007f87231f9000    1016      92      92 rw---   [ anon ]
00007f87231f9000       0       0       0 rw---   [ anon ]
00007f87232f7000      12       0       0 -----   [ anon ]
00007f87232f7000       0       0       0 -----   [ anon ]
00007f87232fa000    1016      92      92 rw---   [ anon ]
00007f87232fa000       0       0       0 rw---   [ anon ]
00007f87233f8000      12       0       0 -----   [ anon ]
00007f87233f8000       0       0       0 -----   [ anon ]
00007f87233fb000    1016      96      96 rw---   [ anon ]
00007f87233fb000       0       0       0 rw---   [ anon ]
00007f87234f9000      12       0       0 -----   [ anon ]
00007f87234f9000       0       0       0 -----   [ anon ]
00007f87234fc000    3064    2140    2140 rw---   [ anon ]
00007f87234fc000       0       0       0 rw---   [ anon ]
00007f87237fa000      12       0       0 -----   [ anon ]
00007f87237fa000       0       0       0 -----   [ anon ]
00007f87237fd000    1016      96      96 rw---   [ anon ]
00007f87237fd000       0       0       0 rw---   [ anon ]
00007f87238fb000      12       0       0 -----   [ anon ]
00007f87238fb000       0       0       0 -----   [ anon ]
00007f87238fe000    1016      92      92 rw---   [ anon ]
00007f87238fe000       0       0       0 rw---   [ anon ]
00007f87239fc000      12       0       0 -----   [ anon ]
00007f87239fc000       0       0       0 -----   [ anon ]
00007f87239ff000    1016      92      92 rw---   [ anon ]
00007f87239ff000       0       0       0 rw---   [ anon ]
00007f8723afd000      12       0       0 -----   [ anon ]
00007f8723afd000       0       0       0 -----   [ anon ]
00007f8723b00000    1016      92      92 rw---   [ anon ]
00007f8723b00000       0       0       0 rw---   [ anon ]
00007f8723bfe000      12       0       0 -----   [ anon ]
00007f8723bfe000       0       0       0 -----   [ anon ]
00007f8723c01000    1016      28      28 rw---   [ anon ]
00007f8723c01000       0       0       0 rw---   [ anon ]
00007f8723cff000      12       0       0 -----   [ anon ]
00007f8723cff000       0       0       0 -----   [ anon ]
00007f8723d02000    3064    2144    2144 rw---   [ anon ]
00007f8723d02000       0       0       0 rw---   [ anon ]
00007f8724000000     208     208     208 rw---   [ anon ]
00007f8724000000       0       0       0 rw---   [ anon ]
00007f8724034000   65328       0       0 -----   [ anon ]
00007f8724034000       0       0       0 -----   [ anon ]
00007f8728000000     208     208     208 rw---   [ anon ]
00007f8728000000       0       0       0 rw---   [ anon ]
00007f8728034000   65328       0       0 -----   [ anon ]
00007f8728034000       0       0       0 -----   [ anon ]
00007f872c000000     132      36      36 rw---   [ anon ]
00007f872c000000       0       0       0 rw---   [ anon ]
00007f872c021000   65404       0       0 -----   [ anon ]
00007f872c021000       0       0       0 -----   [ anon ]
00007f8730000000     276     276     276 rw---   [ anon ]
00007f8730000000       0       0       0 rw---   [ anon ]
00007f8730045000   65260       0       0 -----   [ anon ]
00007f8730045000       0       0       0 -----   [ anon ]
00007f8734000000     308     308     308 rw---   [ anon ]
00007f8734000000       0       0       0 rw---   [ anon ]
00007f873404d000   65228       0       0 -----   [ anon ]
00007f873404d000       0       0       0 -----   [ anon ]
00007f8738000000     272     272     272 rw---   [ anon ]
00007f8738000000       0       0       0 rw---   [ anon ]
00007f8738044000   65264       0       0 -----   [ anon ]
00007f8738044000       0       0       0 -----   [ anon ]
00007f873c000000     188     188     188 rw---   [ anon ]
00007f873c000000       0       0       0 rw---   [ anon ]
00007f873c02f000   65348       0       0 -----   [ anon ]
00007f873c02f000       0       0       0 -----   [ anon ]
00007f8740000000     164     164     164 rw---   [ anon ]
00007f8740000000       0       0       0 rw---   [ anon ]
00007f8740029000   65372       0       0 -----   [ anon ]
00007f8740029000       0       0       0 -----   [ anon ]
00007f8744000000     188     188     188 rw---   [ anon ]
00007f8744000000       0       0       0 rw---   [ anon ]
00007f874402f000   65348       0       0 -----   [ anon ]
00007f874402f000       0       0       0 -----   [ anon ]
00007f8748000000     292     292     292 rw---   [ anon ]
00007f8748000000       0       0       0 rw---   [ anon ]
00007f8748049000   65244       0       0 -----   [ anon ]
00007f8748049000       0       0       0 -----   [ anon ]
00007f874c000000     348     348     348 rw---   [ anon ]
00007f874c000000       0       0       0 rw---   [ anon ]
00007f874c057000   65188       0       0 -----   [ anon ]
00007f874c057000       0       0       0 -----   [ anon ]
00007f8750000000     200     200     200 rw---   [ anon ]
00007f8750000000       0       0       0 rw---   [ anon ]
00007f8750032000   65336       0       0 -----   [ anon ]
00007f8750032000       0       0       0 -----   [ anon ]
00007f8754000000     328     328     328 rw---   [ anon ]
00007f8754000000       0       0       0 rw---   [ anon ]
00007f8754052000   65208       0       0 -----   [ anon ]
00007f8754052000       0       0       0 -----   [ anon ]
00007f8758000000     272     272     272 rw---   [ anon ]
00007f8758000000       0       0       0 rw---   [ anon ]
00007f8758044000   65264       0       0 -----   [ anon ]
00007f8758044000       0       0       0 -----   [ anon ]
00007f875c000000     308     308     308 rw---   [ anon ]
00007f875c000000       0       0       0 rw---   [ anon ]
00007f875c04d000   65228       0       0 -----   [ anon ]
00007f875c04d000       0       0       0 -----   [ anon ]
00007f8760000000     132      48      48 rw---   [ anon ]
00007f8760000000       0       0       0 rw---   [ anon ]
00007f8760021000   65404       0       0 -----   [ anon ]
00007f8760021000       0       0       0 -----   [ anon ]
00007f8764000000     160     160     160 rw---   [ anon ]
00007f8764000000       0       0       0 rw---   [ anon ]
00007f8764028000   65376       0       0 -----   [ anon ]
00007f8764028000       0       0       0 -----   [ anon ]
00007f8768000000     168     168     168 rw---   [ anon ]
00007f8768000000       0       0       0 rw---   [ anon ]
00007f876802a000   65368       0       0 -----   [ anon ]
00007f876802a000       0       0       0 -----   [ anon ]
00007f876c000000     132       8       8 rw---   [ anon ]
00007f876c000000       0       0       0 rw---   [ anon ]
00007f876c021000   65404       0       0 -----   [ anon ]
00007f876c021000       0       0       0 -----   [ anon ]
00007f8770000000     208     208     208 rw---   [ anon ]
00007f8770000000       0       0       0 rw---   [ anon ]
00007f8770034000   65328       0       0 -----   [ anon ]
00007f8770034000       0       0       0 -----   [ anon ]
00007f8774000000     132      72      72 rw---   [ anon ]
00007f8774000000       0       0       0 rw---   [ anon ]
00007f8774021000   65404       0       0 -----   [ anon ]
00007f8774021000       0       0       0 -----   [ anon ]
00007f8778000000     144     144     144 rw---   [ anon ]
00007f8778000000       0       0       0 rw---   [ anon ]
00007f8778024000   65392       0       0 -----   [ anon ]
00007f8778024000       0       0       0 -----   [ anon ]
00007f877c000000     132       4       4 rw---   [ anon ]
00007f877c000000       0       0       0 rw---   [ anon ]
00007f877c021000   65404       0       0 -----   [ anon ]
00007f877c021000       0       0       0 -----   [ anon ]
00007f8780000000     208     208     208 rw---   [ anon ]
00007f8780000000       0       0       0 rw---   [ anon ]
00007f8780034000   65328       0       0 -----   [ anon ]
00007f8780034000       0       0       0 -----   [ anon ]
00007f8784000000     132      12      12 rw---   [ anon ]
00007f8784000000       0       0       0 rw---   [ anon ]
00007f8784021000   65404       0       0 -----   [ anon ]
00007f8784021000       0       0       0 -----   [ anon ]
00007f87880c0000      12       0       0 -----   [ anon ]
00007f87880c0000       0       0       0 -----   [ anon ]
00007f87880c3000    1016      92      92 rw---   [ anon ]
00007f87880c3000       0       0       0 rw---   [ anon ]
00007f87881c1000      12       0       0 -----   [ anon ]
00007f87881c1000       0       0       0 -----   [ anon ]
00007f87881c4000    1016      92      92 rw---   [ anon ]
00007f87881c4000       0       0       0 rw---   [ anon ]
00007f87882c2000      12       0       0 -----   [ anon ]
00007f87882c2000       0       0       0 -----   [ anon ]
00007f87882c5000    1016      92      92 rw---   [ anon ]
00007f87882c5000       0       0       0 rw---   [ anon ]
00007f87883c3000      12       0       0 -----   [ anon ]
00007f87883c3000       0       0       0 -----   [ anon ]
00007f87883c6000    1016      92      92 rw---   [ anon ]
00007f87883c6000       0       0       0 rw---   [ anon ]
00007f87884c4000      12       0       0 -----   [ anon ]
00007f87884c4000       0       0       0 -----   [ anon ]
00007f87884c7000    1016      92      92 rw---   [ anon ]
00007f87884c7000       0       0       0 rw---   [ anon ]
00007f87885c5000      12       0       0 -----   [ anon ]
00007f87885c5000       0       0       0 -----   [ anon ]
00007f87885c8000    1016      92      92 rw---   [ anon ]
00007f87885c8000       0       0       0 rw---   [ anon ]
00007f87886c6000      12       0       0 -----   [ anon ]
00007f87886c6000       0       0       0 -----   [ anon ]
00007f87886c9000    3064    2144    2144 rw---   [ anon ]
00007f87886c9000       0       0       0 rw---   [ anon ]
00007f87889c7000      12       0       0 -----   [ anon ]
00007f87889c7000       0       0       0 -----   [ anon ]
00007f87889ca000    3064    2140    2140 rw---   [ anon ]
00007f87889ca000       0       0       0 rw---   [ anon ]
00007f8788cc8000      12       0       0 -----   [ anon ]
00007f8788cc8000       0       0       0 -----   [ anon ]
00007f8788ccb000    1016      92      92 rw---   [ anon ]
00007f8788ccb000       0       0       0 rw---   [ anon ]
00007f8788dc9000      12       0       0 -----   [ anon ]
00007f8788dc9000       0       0       0 -----   [ anon ]
00007f8788dcc000    1016      92      92 rw---   [ anon ]
00007f8788dcc000       0       0       0 rw---   [ anon ]
00007f8788eca000      12       0       0 -----   [ anon ]
00007f8788eca000       0       0       0 -----   [ anon ]
00007f8788ecd000    1016      92      92 rw---   [ anon ]
00007f8788ecd000       0       0       0 rw---   [ anon ]
00007f8788fcb000      12       0       0 -----   [ anon ]
00007f8788fcb000       0       0       0 -----   [ anon ]
00007f8788fce000    3064    2144    2144 rw---   [ anon ]
00007f8788fce000       0       0       0 rw---   [ anon ]
00007f87892cc000      12       0       0 -----   [ anon ]
00007f87892cc000       0       0       0 -----   [ anon ]
00007f87892cf000    1016      92      92 rw---   [ anon ]
00007f87892cf000       0       0       0 rw---   [ anon ]
00007f87893cd000      12       0       0 -----   [ anon ]
00007f87893cd000       0       0       0 -----   [ anon ]
00007f87893d0000    1016      92      92 rw---   [ anon ]
00007f87893d0000       0       0       0 rw---   [ anon ]
00007f87894ce000      12       0       0 -----   [ anon ]
00007f87894ce000       0       0       0 -----   [ anon ]
00007f87894d1000    1016     104     104 rw---   [ anon ]
00007f87894d1000       0       0       0 rw---   [ anon ]
00007f87895cf000      12       0       0 -----   [ anon ]
00007f87895cf000       0       0       0 -----   [ anon ]
00007f87895d2000    3064    2136    2136 rw---   [ anon ]
00007f87895d2000       0       0       0 rw---   [ anon ]
00007f87898d0000      12       0       0 -----   [ anon ]
00007f87898d0000       0       0       0 -----   [ anon ]
00007f87898d3000    1016      88      88 rw---   [ anon ]
00007f87898d3000       0       0       0 rw---   [ anon ]
00007f87899d1000      12       0       0 -----   [ anon ]
00007f87899d1000       0       0       0 -----   [ anon ]
00007f87899d4000    3064    2144    2144 rw---   [ anon ]
00007f87899d4000       0       0       0 rw---   [ anon ]
00007f8789cd2000      12       0       0 -----   [ anon ]
00007f8789cd2000       0       0       0 -----   [ anon ]
00007f8789cd5000    1016      88      88 rw---   [ anon ]
00007f8789cd5000       0       0       0 rw---   [ anon ]
00007f8789dd3000      12       0       0 -----   [ anon ]
00007f8789dd3000       0       0       0 -----   [ anon ]
00007f8789dd6000    1016      88      88 rw---   [ anon ]
00007f8789dd6000       0       0       0 rw---   [ anon ]
00007f8789ed4000      12       0       0 -----   [ anon ]
00007f8789ed4000       0       0       0 -----   [ anon ]
00007f8789ed7000    1016      92      92 rw---   [ anon ]
00007f8789ed7000       0       0       0 rw---   [ anon ]
00007f8789fd5000      12       0       0 -----   [ anon ]
00007f8789fd5000       0       0       0 -----   [ anon ]
00007f8789fd8000    1016      92      92 rw---   [ anon ]
00007f8789fd8000       0       0       0 rw---   [ anon ]
00007f878a0d6000      12       0       0 -----   [ anon ]
00007f878a0d6000       0       0       0 -----   [ anon ]
00007f878a0d9000    3064    2140    2140 rw---   [ anon ]
00007f878a0d9000       0       0       0 rw---   [ anon ]
00007f878a3d7000      12       0       0 -----   [ anon ]
00007f878a3d7000       0       0       0 -----   [ anon ]
00007f878a3da000    1016      92      92 rw---   [ anon ]
00007f878a3da000       0       0       0 rw---   [ anon ]
00007f878a4d8000      12       0       0 -----   [ anon ]
00007f878a4d8000       0       0       0 -----   [ anon ]
00007f878a4db000    1016      88      88 rw---   [ anon ]
00007f878a4db000       0       0       0 rw---   [ anon ]
00007f878a5d9000      12       0       0 -----   [ anon ]
00007f878a5d9000       0       0       0 -----   [ anon ]
00007f878a5dc000    1016      92      92 rw---   [ anon ]
00007f878a5dc000       0       0       0 rw---   [ anon ]
00007f878a6da000      12       0       0 -----   [ anon ]
00007f878a6da000       0       0       0 -----   [ anon ]
00007f878a6dd000    3064    2136    2136 rw---   [ anon ]
00007f878a6dd000       0       0       0 rw---   [ anon ]
00007f878a9db000    2048    2048    2048 rw---   [ anon ]
00007f878a9db000       0       0       0 rw---   [ anon ]
00007f878abdb000    2048    2048    2048 rw---   [ anon ]
00007f878abdb000       0       0       0 rw---   [ anon ]
00007f878addb000     144       0       0 r-x-- libpng12.so.0.54.0
00007f878addb000       0       0       0 r-x-- libpng12.so.0.54.0
00007f878adff000    2044       0       0 ----- libpng12.so.0.54.0
00007f878adff000       0       0       0 ----- libpng12.so.0.54.0
00007f878affe000       4       4       4 r---- libpng12.so.0.54.0
00007f878affe000       0       0       0 r---- libpng12.so.0.54.0
00007f878afff000       4       4       4 rw--- libpng12.so.0.54.0
00007f878afff000       0       0       0 rw--- libpng12.so.0.54.0
00007f878b000000     100      64       0 r-x-- libz.so.1.2.8
00007f878b000000       0       0       0 r-x-- libz.so.1.2.8
00007f878b019000    2044       0       0 ----- libz.so.1.2.8
00007f878b019000       0       0       0 ----- libz.so.1.2.8
00007f878b218000       4       4       4 r---- libz.so.1.2.8
00007f878b218000       0       0       0 r---- libz.so.1.2.8
00007f878b219000       4       4       4 rw--- libz.so.1.2.8
00007f878b219000       0       0       0 rw--- libz.so.1.2.8
00007f878b21a000     656       0       0 r-x-- libfreetype.so.6.12.1
00007f878b21a000       0       0       0 r-x-- libfreetype.so.6.12.1
00007f878b2be000    2044       0       0 ----- libfreetype.so.6.12.1
00007f878b2be000       0       0       0 ----- libfreetype.so.6.12.1
00007f878b4bd000      24      24      24 r---- libfreetype.so.6.12.1
00007f878b4bd000       0       0       0 r---- libfreetype.so.6.12.1
00007f878b4c3000       4       4       4 rw--- libfreetype.so.6.12.1
00007f878b4c3000       0       0       0 rw--- libfreetype.so.6.12.1
00007f878b4c4000     392     336       0 r-x-- libfontmanager.so
00007f878b4c4000       0       0       0 r-x-- libfontmanager.so
00007f878b526000    2048       0       0 ----- libfontmanager.so
00007f878b526000       0       0       0 ----- libfontmanager.so
00007f878b726000      12      12      12 r---- libfontmanager.so
00007f878b726000       0       0       0 r---- libfontmanager.so
00007f878b729000       4       4       4 rw--- libfontmanager.so
00007f878b729000       0       0       0 rw--- libfontmanager.so
00007f878b72a000       4       4       4 rw---   [ anon ]
00007f878b72a000       0       0       0 rw---   [ anon ]
00007f878b72b000      28       0       0 r-x-- libawt_headless.so
00007f878b72b000       0       0       0 r-x-- libawt_headless.so
